id,胜,平,负,胜概率,平概率,负概率,返概率,凯利走势1,凯利走势2,凯利走势3
3270617,1.62,4.23,4.31,56.86,21.77,21.37,92.11,0.92,0.92,0.92
3209594,1.7,3.67,4.84,55.11,25.53,19.36,93.69,0.94,0.94,0.94
3390093,7.4,5.31,1.37,12.83,17.88,69.29,94.93,0.95,0.95,0.95
3390094,3.25,3.28,2.28,29.27,29.00,41.72,95.13,0.95,0.95,0.95
3209596,8.67,4.83,1.34,10.79,19.37,69.83,93.58,0.94,0.94,0.94
3202086,6.85,4.49,1.45,13.79,21.04,65.16,94.49,0.94,0.94,0.94
3390096,1.98,3.92,3.42,47.98,24.24,27.78,95.01,0.95,0.95,0.95
3390097,4.02,3.84,1.84,23.63,24.74,51.63,95.00,0.95,0.95,0.95
3390095,2.54,3.31,2.81,37.44,28.73,33.84,95.09,0.95,0.95,0.95
3390099,2.45,3.54,2.76,38.76,26.83,34.41,94.97,0.95,0.95,0.95
3209599,1.69,3.41,5.46,55.40,27.46,17.15,93.62,0.94,0.94,0.94
3390092,9.67,5.62,1.3,9.84,16.94,73.22,95.19,0.95,0.95,0.95
3390673,2.7,3.28,2.64,35.14,28.92,35.94,94.87,0.95,0.95,0.95
3355517,3.69,3.53,1.94,25.33,26.48,48.19,93.48,0.93,0.93,0.93
3355518,1.31,5.17,8.98,71.47,18.11,10.43,93.62,0.94,0.94,0.94
3390681,2.17,3.34,3.4,43.71,28.40,27.90,94.85,0.95,0.95,0.95
3390670,2.37,3.4,2.96,40.04,27.91,32.06,94.89,0.95,0.95,0.95
3390671,2.62,3.18,2.77,36.10,29.75,34.15,94.59,0.95,0.95,0.95
3355515,2.85,3.24,2.45,32.86,28.91,38.23,93.66,0.94,0.94,0.94
3355511,3.8,3.45,1.96,24.75,27.26,47.99,94.05,0.94,0.94,0.94
3390674,3.33,3.21,2.27,28.54,29.60,41.86,95.02,0.95,0.95,0.95
3355520,3.25,2.85,2.43,28.75,32.79,38.46,93.45,0.93,0.93,0.93
3392303,1.54,4.33,5.76,61.61,21.91,16.47,94.88,0.95,0.95,0.95
3390682,1.96,3.64,3.66,48.22,25.96,25.82,94.50,0.95,0.94,0.95
3355512,1.62,3.87,5.23,57.86,24.22,17.92,93.73,0.94,0.94,0.94
3390675,1.76,3.63,4.74,53.87,26.12,20.00,94.82,0.95,0.95,0.95
3233808,1.57,3.98,5.44,59.42,23.44,17.15,93.28,0.93,0.93,0.93
3202643,1.93,3.1,4.62,49.01,30.51,20.47,94.59,0.95,0.95,0.95
3244547,3.73,3.01,2.08,24.80,30.73,44.47,92.50,0.93,0.92,0.92
3213400,1.76,3.33,5.33,53.80,28.43,17.77,94.69,0.95,0.95,0.95
3206533,2.15,3.33,3.48,44.18,28.52,27.30,94.99,0.95,0.95,0.95
3233806,2.24,3.54,2.91,41.62,26.34,32.04,93.24,0.93,0.93,0.93
3203816,2.07,3.58,3.3,45.34,26.22,28.44,93.86,0.94,0.94,0.94
3202040,2.88,3.58,2.34,32.95,26.50,40.55,94.89,0.95,0.95,0.95
3225543,2.54,2.94,2.99,36.85,31.84,31.31,93.61,0.94,0.94,0.94
3244539,2.41,3.33,2.76,38.51,27.87,33.62,92.80,0.93,0.93,0.93
3244540,2.3,2.93,3.32,40.36,31.68,27.96,92.83,0.93,0.93,0.93
3213011,3.02,3.33,2.36,31.38,28.46,40.16,94.77,0.95,0.95,0.95
3209611,2.03,3.15,3.9,46.19,29.77,24.04,93.77,0.94,0.94,0.94
3204231,2.2,3.62,2.79,41.73,25.36,32.91,91.81,0.92,0.92,0.92
3213398,1.35,5.16,8.56,70.46,18.43,11.11,95.11,0.95,0.95,0.95
3202057,5.84,4.69,1.5,16.29,20.29,63.42,95.14,0.95,0.95,0.95
3202062,2.35,3.61,2.85,40.40,26.30,33.31,94.93,0.95,0.95,0.95
3202043,2.15,3.37,3.41,44.08,28.12,27.79,94.78,0.95,0.95,0.95
3202641,1.4,4.67,8.06,67.87,20.35,11.79,95.01,0.95,0.95,0.95
3213016,2.41,3.14,3.11,39.33,30.19,30.48,94.79,0.95,0.95,0.95
3213012,3.01,3.46,2.31,31.52,27.42,41.07,94.86,0.95,0.95,0.95
3202646,6.39,4.78,1.45,14.83,19.82,65.35,94.75,0.95,0.95,0.95
3213013,5.23,4.34,1.58,18.13,21.85,60.02,94.83,0.95,0.95,0.95
3213018,2.16,3.53,3.25,43.93,26.88,29.19,94.88,0.95,0.95,0.95
3202048,2.03,3.98,3.25,46.85,23.89,29.26,95.10,0.95,0.95,0.95
3213017,1.57,4.43,5.24,60.46,21.43,18.11,94.92,0.95,0.95,0.95
3202041,2.02,3.15,4.19,47.09,30.20,22.70,95.13,0.95,0.95,0.95
3213404,2.52,3.08,3.02,37.70,30.84,31.46,95.00,0.95,0.95,0.95
3213407,1.89,3.38,4.35,50.16,28.05,21.79,94.80,0.95,0.95,0.95
3202060,2.19,3.77,3.03,43.41,25.22,31.37,95.07,0.95,0.95,0.95
3213403,3.78,3.26,2.08,25.15,29.16,45.70,95.05,0.95,0.95,0.95
3202645,1.77,3.45,5.07,53.70,27.55,18.75,95.05,0.95,0.95,0.95
3213015,3.57,3.42,2.08,26.59,27.76,45.65,94.94,0.95,0.95,0.95
3202046,1.22,6.74,11.42,77.65,14.06,8.30,94.73,0.95,0.95,0.95
3213019,1.87,3.86,3.84,50.72,24.57,24.70,94.85,0.95,0.95,0.95
3213014,1.33,5.61,8.15,71.41,16.93,11.65,94.98,0.95,0.95,0.95
3213405,2.8,3.01,2.75,33.92,31.55,34.53,94.97,0.95,0.95,0.95
3213406,3.61,3.36,2.09,26.30,28.26,45.43,94.96,0.95,0.95,0.95
3206535,5.32,4.03,1.61,17.78,23.47,58.75,94.59,0.95,0.95,0.95
3206537,1.85,3.73,4.04,51.18,25.38,23.44,94.68,0.95,0.95,0.95
3206547,2.9,3.1,2.57,32.64,30.53,36.83,94.65,0.95,0.95,0.95
3202642,2.39,3.08,3.2,39.64,30.76,29.60,94.73,0.95,0.95,0.95
3390107,1.28,5.93,9.66,74.16,16.01,9.83,94.93,0.95,0.95,0.95
3390100,1.85,4.06,3.76,51.34,23.40,25.26,94.98,0.95,0.95,0.95
3270607,2.3,3.95,2.54,40.20,23.41,36.40,92.45,0.92,0.92,0.92
3391137,2.23,3.6,3.06,42.59,26.38,31.03,94.97,0.95,0.95,0.95
3209583,2.43,2.81,3.33,38.54,33.33,28.13,93.66,0.94,0.94,0.94
3391138,1.72,4.03,4.5,55.28,23.59,21.13,95.08,0.95,0.95,0.95
3202178,3.74,3.92,1.88,25.36,24.19,50.45,94.84,0.95,0.95,0.95
3270621,2.81,3.4,2.27,32.63,26.97,40.40,91.70,0.92,0.92,0.92
3390103,1.47,4.57,6.59,64.74,20.82,14.44,95.16,0.95,0.95,0.95
3391136,1.85,4.17,3.66,51.31,22.76,25.93,94.92,0.95,0.95,0.95
3390102,1.17,7.76,14.0,81.01,12.21,6.77,94.79,0.95,0.95,0.95
3271079,1.51,4.52,4.88,60.85,20.33,18.83,91.88,0.92,0.92,0.92
3270612,1.44,4.45,6.06,64.05,20.73,15.22,92.24,0.92,0.92,0.92
3391135,1.14,8.84,17.38,83.71,10.80,5.49,95.43,0.95,0.95,0.95
3390688,2.72,3.21,2.67,34.89,29.56,35.54,94.90,0.95,0.95,0.95
3355524,1.69,3.73,4.79,55.37,25.09,19.54,93.58,0.94,0.94,0.94
3390683,1.71,4.26,4.25,55.44,22.25,22.31,94.80,0.95,0.95,0.95
3390686,1.67,3.85,5.11,56.80,24.64,18.56,94.86,0.95,0.95,0.95
3390689,2.17,3.55,3.22,43.76,26.75,29.49,94.96,0.95,0.95,0.95
3390687,1.52,4.25,6.19,62.38,22.31,15.32,94.81,0.95,0.95,0.95
3355522,2.97,3.43,2.29,31.62,27.38,41.01,93.90,0.94,0.94,0.94
3390685,2.66,3.48,2.6,35.88,27.42,36.70,95.43,0.95,0.95,0.95
3355526,5.42,3.89,1.6,17.30,24.10,58.60,93.76,0.94,0.94,0.94
3355521,1.45,4.53,6.32,64.54,20.66,14.81,93.58,0.94,0.94,0.94
3355523,1.23,6.23,10.57,76.12,15.03,8.86,93.62,0.94,0.94,0.94
3355528,1.66,3.4,5.88,56.48,27.58,15.94,93.76,0.94,0.94,0.94
3390690,1.99,3.69,3.54,47.59,25.66,26.75,94.70,0.95,0.95,0.95
3390684,1.88,3.4,4.4,50.50,27.92,21.58,94.94,0.95,0.95,0.95
3209616,1.81,3.32,4.69,51.78,28.23,19.98,93.73,0.94,0.94,0.94
3202650,1.69,3.74,5.12,56.12,25.36,18.52,94.84,0.95,0.95,0.95
3206574,2.22,3.37,3.26,42.74,28.16,29.11,94.88,0.95,0.95,0.95
3244551,3.0,3.07,2.36,30.78,30.08,39.13,92.35,0.92,0.92,0.92
3213413,2.95,3.01,2.6,32.11,31.47,36.43,94.71,0.95,0.95,0.95
3233814,1.62,4.01,4.89,57.63,23.28,19.09,93.36,0.93,0.93,0.93
3225576,1.53,4.09,5.87,61.17,22.88,15.94,93.59,0.94,0.94,0.94
3209615,2.31,3.39,2.94,40.53,27.62,31.85,93.63,0.94,0.94,0.94
3244552,1.56,3.97,5.51,59.66,23.44,16.89,93.07,0.93,0.93,0.93
3202087,3.58,3.75,1.97,26.51,25.31,48.18,94.91,0.95,0.95,0.95
3213023,2.02,3.43,3.72,46.91,27.62,25.47,94.75,0.95,0.95,0.95
3244556,1.8,3.29,4.54,51.45,28.15,20.40,92.61,0.93,0.93,0.93
3233816,2.04,3.6,3.3,45.77,25.94,28.29,93.37,0.93,0.93,0.93
3244554,1.81,3.36,4.36,51.18,27.57,21.25,92.64,0.93,0.93,0.93
3202652,2.73,3.31,2.58,34.69,28.61,36.70,94.70,0.95,0.95,0.95
3213022,1.47,4.62,6.31,64.47,20.51,15.02,94.77,0.95,0.95,0.95
3213412,1.3,5.27,10.44,72.93,17.99,9.08,94.81,0.95,0.95,0.95
3202082,2.08,3.39,3.6,45.63,28.00,26.37,94.92,0.95,0.95,0.95
3202079,2.6,3.51,2.6,36.49,27.03,36.49,94.86,0.95,0.95,0.95
3202074,1.28,5.53,11.12,74.26,17.19,8.55,95.06,0.95,0.95,0.95
3213415,3.97,3.54,1.91,23.81,26.70,49.49,94.52,0.95,0.95,0.95
3213026,1.75,3.57,4.89,54.11,26.52,19.36,94.69,0.95,0.95,0.95
3202092,5.66,4.47,1.53,16.76,21.23,62.01,94.88,0.95,0.95,0.95
3213021,1.91,3.6,3.9,49.50,26.26,24.24,94.54,0.95,0.95,0.95
3202085,3.33,3.75,2.05,28.47,25.28,46.25,94.81,0.95,0.95,0.95
3213025,12.68,6.72,1.21,7.48,14.12,78.40,94.87,0.95,0.95,0.95
3202072,1.61,4.16,5.18,58.90,22.79,18.31,94.83,0.95,0.95,0.95
3202796,10.61,6.9,1.22,8.90,13.69,77.41,94.44,0.94,0.94,0.94
3213020,1.25,6.66,9.9,76.11,14.28,9.61,95.13,0.95,0.95,0.95
3213417,3.71,3.29,2.06,25.45,28.70,45.84,94.43,0.94,0.94,0.94
3202651,2.81,2.89,2.84,33.76,32.83,33.41,94.88,0.95,0.95,0.95
3206572,1.34,5.35,8.3,70.83,17.74,11.43,94.91,0.95,0.95,0.95
3213027,1.32,5.51,8.72,71.89,17.22,10.88,94.90,0.95,0.95,0.95
3202653,1.27,6.25,9.25,74.60,15.16,10.24,94.74,0.95,0.95,0.95
3206576,2.12,3.42,3.44,44.72,27.72,27.56,94.81,0.95,0.95,0.95
3213409,4.49,3.41,1.86,21.14,27.83,51.03,94.91,0.95,0.95,0.95
3202098,1.91,3.79,3.78,49.77,25.08,25.15,95.06,0.95,0.95,0.95
3206570,3.49,3.34,2.13,27.15,28.37,44.48,94.75,0.95,0.95,0.95
3213411,6.41,4.4,1.49,14.80,21.55,63.65,94.84,0.95,0.95,0.95
3202090,3.08,3.77,2.17,30.90,25.24,43.86,95.17,0.95,0.95,0.95
3213024,3.39,3.84,2.0,27.95,24.67,47.38,94.75,0.95,0.95,0.95
3202654,1.58,3.71,6.53,59.96,25.53,14.51,94.73,0.95,0.95,0.95
3202129,4.08,3.42,1.93,23.22,27.70,49.08,94.73,0.95,0.95,0.95
3202140,1.39,5.21,7.09,68.36,18.24,13.40,95.02,0.95,0.95,0.95
3355279,1.2,6.35,13.87,78.40,14.82,6.78,94.08,0.94,0.94,0.94
3202125,1.98,3.81,3.52,48.03,24.96,27.01,95.09,0.95,0.95,0.95
3202122,2.08,3.53,3.44,45.58,26.86,27.56,94.81,0.95,0.95,0.95
3202131,3.76,4.2,1.83,25.32,22.66,52.02,95.19,0.95,0.95,0.95
3397464,1.59,4.29,5.06,59.35,22.00,18.65,94.37,0.94,0.94,0.94
3362017,1.93,3.78,3.54,48.64,24.84,26.52,93.88,0.94,0.94,0.94
3202134,2.44,3.25,2.99,38.96,29.25,31.79,95.06,0.95,0.95,0.95
3202128,2.27,3.45,3.1,41.84,27.53,30.64,94.97,0.95,0.95,0.95
3397465,3.29,3.32,2.21,28.74,28.48,42.78,94.55,0.95,0.95,0.95
3401519,1.82,3.6,4.25,51.71,26.14,22.14,94.12,0.94,0.94,0.94
3202137,1.16,8.2,15.31,82.15,11.62,6.22,95.30,0.95,0.95,0.95
3202143,1.5,4.48,6.08,63.23,21.17,15.60,94.84,0.95,0.95,0.95
3213035,4.51,4.16,1.69,21.04,22.81,56.15,94.89,0.95,0.95,0.95
3204244,2.57,3.46,2.45,35.82,26.61,37.57,92.06,0.92,0.92,0.92
3209635,2.78,3.2,2.53,33.70,29.27,37.03,93.68,0.94,0.94,0.94
3203688,2.09,3.5,3.32,44.91,26.82,28.27,93.86,0.94,0.94,0.94
3244558,2.02,3.39,3.45,45.84,27.32,26.84,92.60,0.93,0.93,0.93
3233828,1.84,3.56,4.09,50.85,26.28,22.87,93.56,0.94,0.94,0.94
3396640,1.16,7.34,15.82,81.21,12.83,5.95,94.20,0.94,0.94,0.94
3233821,1.91,3.72,3.61,48.96,25.14,25.90,93.51,0.94,0.94,0.93
3206582,1.35,5.3,7.99,70.24,17.89,11.87,94.82,0.95,0.95,0.95
3202673,3.06,3.14,2.43,30.92,30.14,38.94,94.63,0.95,0.95,0.95
3244559,3.75,3.12,2.03,24.70,29.68,45.62,92.61,0.93,0.93,0.93
3244564,2.31,3.19,3.02,40.18,29.09,30.73,92.81,0.93,0.93,0.93
3204245,1.46,4.47,5.63,63.05,20.59,16.35,92.06,0.92,0.92,0.92
3213422,1.83,3.39,4.79,52.03,28.09,19.88,95.22,0.95,0.95,0.95
3213030,2.48,3.47,2.75,38.22,27.31,34.47,94.78,0.95,0.95,0.95
3396644,1.06,12.45,27.3,88.97,7.57,3.45,94.31,0.94,0.94,0.94
3396641,1.69,4.11,4.37,55.62,22.87,21.51,94.00,0.94,0.94,0.94
3213427,1.85,3.56,4.25,51.15,26.58,22.27,94.63,0.95,0.95,0.95
3206584,1.34,5.26,8.2,70.51,17.96,11.52,94.49,0.94,0.94,0.94
3213031,4.14,3.8,1.82,22.91,24.96,52.12,94.86,0.95,0.95,0.95
3202666,2.09,3.29,3.69,45.42,28.85,25.73,94.93,0.95,0.95,0.95
3213032,2.79,3.46,2.45,33.95,27.38,38.67,94.73,0.95,0.95,0.95
3213033,1.88,3.73,3.93,50.44,25.42,24.13,94.83,0.95,0.95,0.95
3213037,2.85,3.48,2.4,33.26,27.24,39.50,94.80,0.95,0.95,0.95
3213034,4.18,3.64,1.84,22.62,25.98,51.40,94.57,0.95,0.95,0.95
3213426,3.09,3.06,2.47,30.67,30.97,38.37,94.76,0.95,0.95,0.95
3202672,2.51,3.03,3.06,37.76,31.28,30.97,94.77,0.95,0.95,0.95
3202667,3.81,3.81,1.9,24.97,24.97,50.07,95.12,0.95,0.95,0.95
3213036,1.57,4.18,5.54,60.28,22.64,17.08,94.64,0.95,0.95,0.95
3202671,2.2,3.15,3.51,43.01,30.04,26.96,94.62,0.95,0.95,0.95
3206577,3.71,3.24,2.1,25.56,29.27,45.16,94.84,0.95,0.95,0.95
3213419,1.97,3.34,4.01,48.05,28.34,23.61,94.66,0.95,0.95,0.95
3206581,1.34,5.28,8.18,70.54,17.90,11.56,94.53,0.95,0.95,0.95
3206578,2.96,3.29,2.41,31.97,28.76,39.27,94.63,0.95,0.95,0.95
3213421,1.7,3.56,5.34,55.68,26.59,17.73,94.66,0.95,0.95,0.95
3396645,2.06,3.62,3.3,45.59,25.95,28.46,93.92,0.94,0.94,0.94
3202797,1.25,5.96,11.02,75.58,15.85,8.57,94.47,0.94,0.94,0.94
3213029,2.56,3.1,2.94,37.08,30.62,32.29,94.94,0.95,0.95,0.95
3202670,2.42,2.87,3.4,39.14,33.00,27.86,94.72,0.95,0.95,0.95
3213418,2.12,3.44,3.43,44.76,27.58,27.66,94.88,0.95,0.95,0.95
3396643,2.29,3.39,3.06,41.26,27.87,30.87,94.48,0.94,0.94,0.94
3213423,1.92,3.18,4.44,49.11,29.65,21.24,94.29,0.94,0.94,0.94
3401544,7.97,4.79,1.33,11.55,19.22,69.23,92.07,0.92,0.92,0.92
3401554,1.53,3.65,6.27,60.13,25.20,14.67,91.99,0.92,0.92,0.92
3402592,2.85,3.18,2.37,32.27,28.92,38.81,91.97,0.92,0.92,0.92
3403495,3.85,4.17,1.81,24.69,22.79,52.52,95.05,0.95,0.95,0.95
3403494,1.74,3.81,4.59,54.47,24.88,20.65,94.78,0.95,0.95,0.95
3403500,4.12,3.45,1.92,23.04,27.52,49.44,94.93,0.95,0.95,0.95
3403496,3.03,3.29,2.4,31.41,28.93,39.66,95.18,0.95,0.95,0.95
3403499,2.42,3.51,2.82,39.25,27.06,33.68,94.99,0.95,0.95,0.95
3403498,5.67,4.07,1.59,16.78,23.38,59.84,95.15,0.95,0.95,0.95
3402591,3.64,3.32,1.97,25.35,27.80,46.85,92.29,0.92,0.92,0.92
3403497,1.59,4.04,5.63,59.67,23.48,16.85,94.87,0.95,0.95,0.95
3402590,4.26,3.84,1.7,21.67,24.04,54.30,92.30,0.92,0.92,0.92
3401545,6.25,4.41,1.43,14.73,20.88,64.39,92.08,0.92,0.92,0.92
3403501,1.87,3.66,4.08,50.78,25.95,23.27,94.96,0.95,0.95,0.95
3403605,1.53,3.94,6.22,61.19,23.76,15.05,93.62,0.94,0.94,0.94
3403523,4.5,3.54,1.82,21.08,26.80,52.12,94.86,0.95,0.95,0.95
3403517,1.66,3.9,4.99,56.87,24.21,18.92,94.41,0.94,0.94,0.94
3403519,2.27,3.51,3.01,41.65,26.94,31.41,94.55,0.95,0.95,0.95
3403530,2.23,3.14,3.46,42.47,30.16,27.37,94.70,0.95,0.95,0.95
3403516,2.36,3.23,3.09,40.09,29.29,30.62,94.61,0.95,0.95,0.95
3403604,3.41,3.11,2.2,27.42,30.07,42.51,93.52,0.94,0.94,0.94
3403599,2.05,3.31,3.63,45.79,28.36,25.86,93.86,0.94,0.94,0.94
3403603,3.13,3.05,2.38,29.93,30.71,39.36,93.67,0.94,0.94,0.94
3403601,2.6,3.34,2.6,35.99,28.02,35.99,93.58,0.94,0.94,0.94
3403524,2.36,3.16,3.15,40.06,29.92,30.02,94.55,0.95,0.95,0.95
3403598,4.97,3.72,1.7,19.01,25.40,55.59,94.49,0.94,0.94,0.95
3403521,3.2,3.55,2.16,29.56,26.65,43.79,94.59,0.95,0.95,0.95
3403600,2.26,3.28,3.12,41.44,28.55,30.01,93.64,0.94,0.94,0.94
3244567,1.98,3.24,3.75,46.75,28.57,24.68,92.56,0.93,0.93,0.93
3244574,2.8,3.03,2.55,33.09,30.58,36.33,92.65,0.93,0.93,0.93
3209643,1.52,4.07,6.06,61.57,22.99,15.44,93.58,0.94,0.94,0.94
3203694,3.11,3.28,2.32,30.41,28.83,40.76,94.57,0.95,0.95,0.95
3244573,1.83,3.42,4.19,50.71,27.14,22.15,92.81,0.93,0.93,0.93
3204255,3.44,3.48,1.96,26.71,26.41,46.88,91.89,0.92,0.92,0.92
3225614,2.82,2.86,2.72,33.08,32.62,34.30,93.29,0.93,0.93,0.93
3213428,2.49,2.93,3.19,38.02,32.31,29.67,94.66,0.95,0.95,0.95
3244566,1.58,3.89,5.33,58.73,23.86,17.41,92.80,0.93,0.93,0.93
3213040,2.72,3.37,2.57,34.90,28.17,36.93,94.92,0.95,0.95,0.95
3206594,3.15,3.52,2.19,30.00,26.85,43.15,94.50,0.95,0.95,0.94
3233829,1.98,3.59,3.49,47.20,26.03,26.78,93.45,0.93,0.93,0.93
3233834,2.68,3.54,2.4,34.80,26.34,38.86,93.26,0.93,0.93,0.93
3204254,2.26,3.68,2.68,40.69,24.99,34.32,91.97,0.92,0.92,0.92
3213041,1.39,4.84,7.7,68.13,19.57,12.30,94.71,0.95,0.95,0.95
3213043,2.53,3.3,2.79,37.40,28.68,33.92,94.63,0.95,0.95,0.95
3213039,1.16,8.35,14.69,82.11,11.41,6.48,95.25,0.95,0.95,0.95
3202156,1.11,10.11,20.28,85.87,9.43,4.70,95.32,0.95,0.95,0.95
3202154,1.55,4.14,5.95,61.17,22.90,15.93,94.81,0.95,0.95,0.95
3202674,2.96,3.15,2.49,31.96,30.04,38.00,94.62,0.95,0.95,0.95
3202168,2.78,2.99,2.79,34.17,31.77,34.05,95.00,0.95,0.95,0.95
3213038,1.31,5.53,8.81,72.17,17.10,10.73,94.54,0.95,0.95,0.95
3213434,4.43,3.56,1.83,21.44,26.67,51.89,94.96,0.95,0.95,0.95
3202149,2.01,3.5,3.73,47.32,27.18,25.50,95.12,0.95,0.95,0.95
3213046,1.82,3.56,4.47,52.13,26.65,21.22,94.87,0.95,0.95,0.95
3202146,2.16,3.8,3.05,43.92,24.97,31.11,94.88,0.95,0.95,0.95
3202798,1.21,7.15,12.07,78.77,13.33,7.90,95.31,0.95,0.95,0.95
3213045,5.56,4.63,1.52,17.07,20.50,62.43,94.90,0.95,0.95,0.95
3213430,3.9,3.26,2.04,24.34,29.12,46.54,94.93,0.95,0.95,0.95
3202676,1.33,5.2,9.14,71.36,18.25,10.38,94.91,0.95,0.95,0.95
3202679,1.28,5.84,9.9,74.16,16.25,9.59,94.92,0.95,0.95,0.95
3206586,1.67,3.72,5.27,56.63,25.42,17.95,94.57,0.95,0.95,0.95
3213044,1.87,3.74,3.89,50.49,25.24,24.27,94.41,0.94,0.94,0.94
3202675,1.71,3.48,5.4,55.31,27.18,17.51,94.58,0.95,0.95,0.95
3206590,2.89,3.36,2.42,32.74,28.16,39.10,94.62,0.95,0.95,0.95
3213042,1.95,3.64,3.75,48.64,26.06,25.30,94.86,0.95,0.95,0.95
3213435,1.57,3.79,6.36,60.20,24.94,14.86,94.52,0.95,0.95,0.95
3213432,2.65,3.08,2.83,35.76,30.76,33.48,94.75,0.95,0.95,0.95
3202680,2.43,2.99,3.22,38.95,31.66,29.39,94.65,0.95,0.95,0.95
3202152,1.22,6.72,11.71,77.78,14.12,8.10,94.89,0.95,0.95,0.95
3202163,2.74,3.72,2.37,34.57,25.46,39.97,94.72,0.95,0.95,0.95
3202158,4.9,3.55,1.76,19.36,26.73,53.91,94.88,0.95,0.95,0.95
3402593,1.37,4.89,6.71,67.37,18.87,13.76,92.30,0.92,0.92,0.92
3403512,2.29,3.87,2.79,41.45,24.53,34.02,94.92,0.95,0.95,0.95
3401550,1.32,5.35,7.33,70.09,17.29,12.62,92.51,0.93,0.93,0.93
3402595,1.39,4.73,6.46,66.27,19.47,14.26,92.11,0.92,0.92,0.92
3403504,2.69,3.47,2.54,35.28,27.35,37.37,94.91,0.95,0.95,0.95
3403506,2.83,3.64,2.36,33.60,26.12,40.29,95.07,0.95,0.95,0.95
3403502,1.52,4.33,6.07,62.44,21.92,15.64,94.91,0.95,0.95,0.95
3403505,1.42,5.33,6.25,66.95,17.84,15.21,95.07,0.95,0.95,0.95
3403508,2.71,3.31,2.63,35.10,28.74,36.17,95.12,0.95,0.95,0.95
3402596,3.38,3.14,2.12,27.24,29.32,43.43,92.08,0.92,0.92,0.92
3403507,1.35,5.17,8.51,70.43,18.39,11.17,95.09,0.95,0.95,0.95
3401549,1.16,6.86,12.8,79.38,13.42,7.19,92.08,0.92,0.92,0.92
3402594,1.8,3.51,4.1,51.23,26.27,22.49,92.22,0.92,0.92,0.92
3403503,1.74,3.94,4.42,54.49,24.06,21.45,94.81,0.95,0.95,0.95
3403529,1.45,4.71,6.55,65.39,20.13,14.48,94.82,0.95,0.95,0.95
3403527,1.81,3.98,4.08,52.68,23.96,23.37,95.34,0.95,0.95,0.95
3403595,1.43,4.37,7.42,65.79,21.53,12.68,94.08,0.94,0.94,0.94
3403597,1.43,4.59,6.97,65.93,20.54,13.53,94.28,0.94,0.94,0.94
3403522,1.99,3.28,4.08,47.75,28.97,23.29,95.01,0.95,0.95,0.95
3403532,1.48,4.47,6.39,63.99,21.19,14.82,94.71,0.95,0.95,0.95
3403525,1.56,4.34,5.35,60.57,21.77,17.66,94.49,0.94,0.94,0.94
3403593,2.84,3.25,2.46,33.02,28.86,38.12,93.78,0.94,0.94,0.94
3403526,2.84,3.59,2.36,33.39,26.42,40.19,94.84,0.95,0.95,0.95
3403591,1.71,4.03,4.31,54.91,23.30,21.79,93.90,0.94,0.94,0.94
3403533,1.94,3.49,3.97,48.91,27.19,23.90,94.89,0.95,0.95,0.95
3403590,1.97,3.63,3.55,47.67,25.87,26.46,93.92,0.94,0.94,0.94
3403596,3.18,3.16,2.3,29.51,29.69,40.80,93.83,0.94,0.94,0.94
3403594,1.46,4.29,6.88,64.41,21.92,13.67,94.04,0.94,0.94,0.94
3203710,2.21,3.31,3.22,42.48,28.36,29.16,93.88,0.94,0.94,0.94
3244576,2.31,3.18,3.04,40.22,29.22,30.56,92.91,0.93,0.93,0.93
3233846,2.44,3.33,2.79,38.35,28.10,33.54,93.58,0.94,0.94,0.94
3202683,2.86,2.98,2.72,33.21,31.87,34.92,94.98,0.95,0.95,0.95
3213473,2.05,3.0,4.23,46.13,31.52,22.35,94.56,0.95,0.95,0.95
3204265,3.58,3.72,1.86,25.73,24.76,49.52,92.10,0.92,0.92,0.92
3204270,1.83,3.52,3.87,50.18,26.09,23.73,91.83,0.92,0.92,0.92
3213061,2.31,3.22,3.2,41.00,29.41,29.59,94.70,0.95,0.95,0.95
3233843,2.42,3.56,2.64,38.51,26.18,35.30,93.20,0.93,0.93,0.93
3244581,3.02,3.16,2.31,30.65,29.29,40.07,92.55,0.93,0.93,0.93
3244577,3.09,3.28,2.23,30.05,28.31,41.64,92.86,0.93,0.93,0.93
3206601,1.57,4.13,5.54,60.11,22.85,17.04,94.38,0.94,0.94,0.94
3209663,2.09,3.33,3.45,44.77,28.10,27.12,93.58,0.94,0.94,0.94
3244583,2.49,3.04,2.86,37.18,30.45,32.37,92.58,0.93,0.93,0.93
3213064,2.23,3.66,3.0,42.51,25.90,31.60,94.79,0.95,0.95,0.95
3202191,1.76,4.11,4.18,54.08,23.16,22.77,95.17,0.95,0.95,0.95
3202689,2.99,3.69,2.23,31.73,25.71,42.55,94.89,0.95,0.95,0.95
3202184,3.86,3.57,1.95,24.63,26.63,48.75,95.06,0.95,0.95,0.95
3202181,2.13,3.16,3.72,44.51,30.00,25.49,94.81,0.95,0.95,0.95
3213047,2.45,3.21,2.98,38.68,29.52,31.80,94.76,0.95,0.95,0.95
3202174,1.75,4.14,4.17,54.28,22.94,22.78,94.99,0.95,0.95,0.95
3213063,8.94,5.36,1.32,10.59,17.67,71.74,94.70,0.95,0.95,0.95
3213468,1.78,3.78,4.37,53.24,25.07,21.69,94.77,0.95,0.95,0.95
3213060,2.65,3.52,2.56,35.87,27.00,37.13,95.05,0.95,0.95,0.95
3213059,1.87,3.46,4.3,50.62,27.36,22.02,94.67,0.95,0.95,0.95
